MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,DrainageSystems,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,InactiveDisasterPreparedness,FloodProbability
9,4,6,3,6,7,1,10,5,3,4,1,8,10,0.5922399187172215
3,10,0,5,1,2,8,0,10,4,1,9,0,2,0.34518527029791296
3,4,9,3,9,10,1,5,7,8,9,9,0,6,0.6088762980792737
1,1,2,3,1,3,5,4,8,10,4,0,10,7,0.30563387632660227
3,5,5,8,1,0,7,4,6,3,0,4,0,8,0.33035051699984214
6,2,0,8,4,0,4,3,3,7,3,3,10,3,0.3421565407060454
9,5,0,5,3,4,10,10,3,8,5,1,7,9,0.5990199579858401
1,10,9,8,6,4,2,0,5,3,2,4,6,6,0.4528253352454609
7,1,7,1,9,3,1,2,1,9,8,2,8,4,0.40960540521638295
8,0,10,9,1,3,0,8,4,1,8,4,9,5,0.4928930282942017
9,3,9,2,3,9,10,5,10,6,8,3,7,9,0.7403267106862211
8,4,10,4,3,7,8,10,9,2,9,10,4,9,0.7714771062258415
1,1,2,5,2,7,8,8,0,7,3,2,2,9,0.2965895845645373
5,7,8,4,8,0,7,4,7,8,8,4,10,5,0.6152991514854916
10,6,6,0,9,6,4,3,7,5,9,10,10,9,0.7606619731043244
9,7,2,8,7,6,3,7,8,3,10,1,7,1,0.62923105990384
6,4,2,1,0,8,6,5,1,3,8,6,0,8,0.37501022918137794
10,10,4,9,6,3,7,4,2,0,1,4,7,10,0.6526182053889336
7,7,9,1,7,2,8,9,1,2,6,10,10,7,0.6719874931280662
0,10,5,6,2,6,10,3,7,0,0,8,8,2,0.42883334163327
10,0,2,9,4,1,10,0,4,3,3,8,7,4,0.4789615779637321
1,7,6,7,0,9,9,5,9,4,2,2,8,9,0.5330547871681166
4,3,6,4,3,3,5,5,3,4,5,0,2,4,0.28607429302336884
2,2,6,6,6,2,8,4,6,5,0,1,9,8,0.3891803348649627
7,1,6,9,10,7,6,1,9,8,2,5,7,2,0.5911360886030494
0,2,4,6,4,3,3,7,6,4,10,2,9,8,0.3650347636741349
7,1,4,4,6,4,8,7,3,7,0,1,2,1,0.3544682141161933
9,4,4,2,0,2,1,2,0,0,1,10,0,8,0.29711565930440004
8,8,9,7,9,6,8,4,6,8,10,0,10,0,0.7296819600974007
3,5,4,1,5,5,6,0,7,2,3,4,7,0,0.28961913510152354
9,1,9,5,5,2,10,9,2,6,5,10,4,6,0.6515791143419261
3,7,3,1,1,2,10,6,5,6,6,9,0,9,0.4402621505397042
7,1,3,2,8,0,4,9,2,9,10,1,5,4,0.4071207107781796
5,9,3,9,3,8,2,6,0,2,7,4,4,5,0.47441892228120985
0,4,3,9,2,2,9,6,7,3,9,4,1,0,0.3082072263798276
0,0,3,9,6,1,4,3,4,9,10,4,1,8,0.31757497312946753
2,3,7,9,4,10,10,7,5,4,4,5,1,3,0.4957421142975529
10,9,10,8,8,1,3,5,2,9,9,5,2,2,0.6886762965813179
10,10,3,8,3,6,0,4,3,2,2,8,2,10,0.6061064519512638
4,4,3,8,8,7,5,8,10,4,5,2,0,8,0.5280485805208026
10,10,3,7,3,7,2,2,1,4,0,7,5,9,0.5869031846026777
0,2,2,8,2,6,9,9,0,0,6,6,7,5,0.33341519447690854
10,4,0,4,5,7,10,10,1,5,6,0,4,1,0.4995458369996957
2,5,0,7,6,0,0,0,0,2,9,8,9,2,0.2423797982027357
0,2,1,1,0,0,5,3,10,1,2,9,1,3,0.11188171108230148
8,4,1,4,7,3,3,6,2,8,9,5,2,4,0.4654481846641815
4,5,7,4,6,1,5,0,1,6,0,5,7,7,0.3612310244944849
3,7,1,6,6,7,0,3,0,0,7,7,8,0,0.32784445464318823
8,5,3,7,1,10,3,5,7,9,10,3,10,1,0.6256173925265965
3,1,5,10,8,9,9,2,9,0,0,10,9,9,0.6055231602484616
8,5,0,5,2,6,1,9,10,4,1,4,9,2,0.49008878560933467
2,9,5,8,10,2,9,3,6,0,1,8,10,1,0.5048262485577063
0,0,10,10,6,9,9,3,1,6,6,3,1,4,0.39886436671964526
3,10,0,2,5,6,0,4,8,7,7,5,1,10,0.4599991553598763
6,1,3,6,10,8,2,0,9,8,3,2,7,8,0.516083458128152
2,0,0,1,1,10,2,4,0,2,3,6,0,8,0.1492003365573936
1,1,2,1,8,10,6,3,2,2,4,3,5,8,0.2802983985391192
8,2,9,5,9,10,9,9,3,0,10,0,5,2,0.6089973965037112
5,3,5,0,3,3,5,5,3,3,9,0,6,9,0.34268429135040024
4,9,3,5,1,10,0,7,8,8,10,9,7,8,0.6656129690223926
2,6,9,2,10,3,9,8,7,7,4,7,1,5,0.5467831372484595
0,7,10,7,3,9,10,0,4,6,2,5,1,0,0.3895418433980446
0,9,9,5,0,4,3,5,5,6,5,10,6,3,0.45137432325417315
7,1,5,8,9,3,7,10,10,1,5,0,1,5,0.5091522679330719
0,2,3,10,0,5,0,8,10,9,2,3,9,5,0.3873395176675222
2,10,5,9,10,9,7,6,10,8,3,9,6,4,0.7524470522711677
10,8,8,10,2,4,7,4,8,3,6,10,3,3,0.7318969825801007
3,0,4,5,8,2,3,4,4,9,0,6,4,9,0.36127136334064924
8,2,5,8,3,4,0,2,0,2,2,10,4,4,0.3855180357673415
3,4,8,10,0,5,0,3,7,5,10,4,6,8,0.4881614633693336
10,0,6,2,9,6,1,3,3,10,1,6,4,7,0.5182283041726025
9,6,8,9,7,1,7,1,4,1,2,2,7,8,0.5596722507355361
5,7,4,10,9,2,9,3,9,5,4,5,7,1,0.5745155261320628
7,3,8,3,10,6,2,1,4,1,6,10,9,2,0.5274445094462619
4,2,1,10,5,6,1,10,4,0,0,4,1,9,0.3565328244272465
10,4,7,4,2,4,10,6,7,6,10,10,5,9,0.7610166392100814
3,10,9,7,4,4,4,10,2,6,0,6,4,6,0.5507895685659087
9,7,4,0,10,10,4,5,9,8,0,1,7,2,0.6090256955567744
6,10,5,0,0,4,9,7,10,8,1,1,9,1,0.5090621688865569
7,6,6,8,0,0,8,4,2,7,9,8,4,6,0.5540640502573025
3,1,4,2,2,7,3,10,7,4,5,4,10,4,0.3974207245996401
9,0,5,8,7,5,5,3,6,10,1,10,10,8,0.6933112038303657
8,2,7,5,5,9,5,10,9,9,1,10,1,7,0.7092614088989737
8,5,8,1,8,1,8,9,5,9,3,8,8,10,0.7204509296565441
8,2,4,3,1,9,3,9,1,9,7,10,1,2,0.5147565667294141
1,3,9,2,4,8,7,6,8,3,4,4,3,0,0.37195552202178844
9,10,9,6,7,8,8,6,5,0,4,8,10,9,0.8365299792973286
9,0,7,1,0,1,9,8,4,7,2,7,9,0,0.44952571033689337
2,0,1,6,8,7,3,2,1,9,3,1,6,10,0.33885624370919964
10,4,4,9,8,10,10,7,0,6,0,4,7,8,0.7216178170229375
5,8,0,10,1,7,8,2,4,0,7,10,3,1,0.4718442454606311
3,9,10,7,5,2,1,5,9,10,8,9,2,8,0.664504048447658
2,3,6,4,6,2,10,3,0,6,7,7,10,9,0.4702788759359812
4,3,3,5,9,10,6,6,8,8,5,0,8,2,0.5112728453752333
0,6,2,0,4,8,8,6,9,10,0,6,5,0,0.3767578838821887
7,9,7,9,1,6,7,10,8,9,5,10,5,7,0.8258271584774366
7,1,1,0,5,2,7,10,7,4,3,4,8,7,0.44223714739273284
7,9,4,10,2,9,0,6,1,3,4,10,0,9,0.5972612078835529
6,8,0,1,0,4,2,7,6,6,8,3,1,8,0.4017447430708904
3,2,8,10,8,1,10,4,6,3,0,9,7,2,0.4953854300194611
7,7,8,2,7,10,9,5,9,9,5,0,3,9,0.7017042174547409
9,6,8,0,7,3,3,4,5,6,7,8,2,9,0.6145157628301667
0,0,10,7,7,0,9,4,10,1,9,6,3,1,0.3648101580633353
4,4,5,10,7,3,10,8,6,3,3,8,5,0,0.538238584577422
10,2,6,7,3,5,0,7,5,10,0,6,7,9,0.6160980413080402
9,0,9,3,9,5,6,0,7,8,1,0,5,7,0.5096055667778695
10,5,8,9,4,2,8,3,1,4,0,8,7,8,0.6375876576307272
2,7,5,6,2,9,3,8,9,5,10,7,7,9,0.6334356607958298
5,5,9,0,9,2,9,8,5,1,6,2,5,5,0.4810424296847599
1,0,8,2,7,9,6,1,8,9,5,7,8,4,0.4778966907588643
9,9,8,7,4,3,7,8,7,0,10,4,5,7,0.6975163189000145
5,0,5,0,4,6,10,7,9,7,7,6,1,1,0.43671708089101635
2,4,3,6,10,8,0,10,10,2,0,0,2,2,0.36136068083628425
0,6,8,3,1,5,2,2,10,10,3,0,4,5,0.33738394123174015
8,10,0,2,10,0,10,4,10,8,10,2,6,2,0.6161438691355977
8,8,9,5,0,10,10,1,8,2,3,5,6,9,0.6769527547140927
9,2,6,6,10,8,10,9,9,8,9,7,10,7,0.8856386105770934
10,4,9,6,5,8,8,10,5,5,3,8,3,6,0.7498885885275646
8,9,10,1,0,5,0,9,1,6,6,3,10,8,0.5950675828592817
8,2,8,7,9,3,6,10,5,6,4,3,7,3,0.6205627685841354
8,9,9,0,9,2,1,5,4,9,10,2,10,2,0.6152448969862845
10,5,7,4,2,7,6,4,8,1,2,4,4,2,0.5243958082671467
5,6,0,5,6,6,10,4,2,3,7,7,1,9,0.4942795345964443
8,7,4,6,2,4,10,9,2,5,1,0,3,3,0.46971207760735145
9,10,9,7,0,2,3,6,5,2,8,5,0,3,0.548520333512051
1,7,2,9,0,9,6,6,4,7,4,2,3,8,0.4337719220492734
7,4,0,6,6,9,4,1,6,6,2,8,7,8,0.5512244339620148
3,6,4,8,2,0,4,6,10,6,9,1,8,4,0.43871278839218253
1,7,5,8,8,8,0,8,9,7,10,7,6,2,0.6120280085897976
1,6,5,4,3,3,10,8,10,9,5,9,4,4,0.5402490143502598
1,0,9,2,5,3,5,7,2,6,7,10,4,9,0.4213493421736342
9,9,1,7,4,9,10,2,7,5,6,0,3,2,0.5796980613201507
8,3,4,3,8,1,9,8,6,8,9,8,6,9,0.6824856807515042
1,7,6,1,6,2,1,2,3,10,4,8,10,1,0.36853578822469635
6,6,7,6,9,10,1,2,2,6,4,2,9,7,0.577058944637376
7,1,9,2,4,2,8,2,4,2,7,7,9,1,0.43628002750894784
5,9,2,4,4,9,4,5,10,6,6,3,9,1,0.5551833389593502
6,0,9,5,3,6,10,5,8,7,3,10,4,1,0.5515757852292279
9,10,10,8,6,5,7,6,5,4,4,0,4,0,0.6363727070468943
5,10,10,7,10,3,10,4,2,4,10,4,4,7,0.6911112273920547
7,6,0,0,8,7,9,6,0,9,4,0,7,0,0.42610214391120066
6,10,4,1,10,4,8,9,8,8,2,7,5,4,0.669004327160116
4,9,6,8,0,7,0,1,10,7,5,2,7,9,0.5492147147863202
9,9,3,10,4,4,1,3,1,0,8,4,10,6,0.5615974223556217
4,8,0,8,8,3,10,5,10,9,10,10,10,6,0.7513354236745482
8,10,2,1,7,4,4,8,0,9,4,0,8,9,0.5683376228503809
6,8,0,7,1,5,2,1,10,10,6,6,8,8,0.5904060915010915
7,9,8,1,6,3,0,6,10,7,0,2,7,3,0.5337903471703185
8,1,2,6,7,1,9,6,2,5,10,8,6,8,0.5742253238020439
8,4,7,3,0,10,6,8,6,4,7,8,5,0,0.5887169749572014
6,5,0,2,3,8,8,6,1,10,5,0,0,3,0.3636189335776856
6,10,8,3,10,9,8,2,1,10,0,0,7,9,0.6490922563997316
5,5,2,1,10,3,3,5,2,4,7,3,3,3,0.3391041125456334
3,4,2,10,8,5,6,9,5,6,6,5,8,7,0.5886232878597405
7,8,1,9,10,7,6,2,1,4,0,8,2,8,0.5744864306037882
9,7,0,9,2,8,0,6,8,9,5,7,5,0,0.6076646394412037
7,6,10,10,1,5,1,7,4,0,2,3,8,8,0.5585635482793778
8,10,10,9,9,9,2,5,10,2,6,2,4,9,0.7937826989378726
9,9,0,1,6,4,0,5,0,6,8,0,9,3,0.42794669553710196
4,7,2,5,9,9,0,6,2,6,4,10,6,10,0.5937255749350089
0,10,6,4,0,0,6,0,5,6,2,5,8,7,0.33902551173635787
3,0,6,0,3,0,7,9,10,5,1,9,8,4,0.39865517009840806
8,6,7,2,10,1,7,0,0,5,4,6,4,3,0.45216965590448943
8,0,9,7,10,0,4,6,10,0,4,10,2,5,0.569027045669103
5,8,9,2,10,8,3,9,10,0,5,0,1,0,0.5077357028608176
8,1,3,6,0,0,2,1,8,9,9,6,1,2,0.36234466128995
0,6,4,7,4,10,9,0,9,9,3,10,5,10,0.5895482986617971
7,8,3,0,6,1,3,9,5,4,0,4,3,1,0.3739385832023184
7,6,1,10,3,10,10,0,1,2,10,3,8,1,0.5113747977754821
5,0,6,5,9,5,6,8,4,7,1,5,9,0,0.464611075892342
7,5,1,4,6,3,9,5,6,9,0,10,0,5,0.5214346128243905
5,8,1,0,0,1,7,1,6,6,9,1,5,8,0.3518930475051745
5,10,1,9,8,0,10,5,5,5,6,8,3,5,0.5886741069049599
6,9,8,9,7,6,6,1,5,7,2,5,2,9,0.6517905255113564
8,8,5,9,10,3,6,5,7,3,8,4,10,5,0.7229830599141159
2,3,3,6,10,4,3,5,5,0,8,8,4,5,0.4074791547052387
3,8,6,7,4,5,2,10,9,9,6,5,6,0,0.5840565742666455
4,1,7,9,0,2,4,0,4,9,7,1,2,0,0.27220945176953404
2,3,8,8,4,10,4,6,2,0,0,4,8,1,0.37455298236123474
3,3,5,5,4,8,5,9,9,7,7,9,4,1,0.5522771469136422
3,5,8,0,5,3,10,8,3,1,9,9,0,10,0.4926198506584001
3,9,3,4,6,7,10,3,4,9,3,0,5,6,0.49388352163528954
4,9,9,8,2,5,6,1,0,6,2,0,3,4,0.40489133515836334
5,9,2,10,9,5,7,10,8,4,0,10,0,4,0.6585192703000031
7,10,1,1,0,10,0,0,5,0,0,1,7,2,0.299363255367892
3,0,8,9,7,10,8,0,3,3,3,9,3,6,0.4878850621266557
9,10,8,7,9,0,10,2,2,9,1,7,2,2,0.6380883661761826
5,9,9,4,0,8,5,0,5,9,1,5,0,6,0.50095630221764
7,8,0,10,4,0,3,1,3,0,0,10,6,3,0.3926895589045032
1,0,9,0,3,1,6,3,8,0,0,4,0,5,0.14884595226558545
1,8,9,3,7,3,7,9,5,3,2,7,4,0,0.4358467411991745
4,7,6,0,8,7,10,8,7,0,4,5,8,2,0.5218761772111513
4,1,5,5,8,7,1,9,1,4,5,10,5,6,0.47496169299317237
5,2,1,8,3,4,7,7,7,8,7,8,3,6,0.5288656057072575
1,8,7,5,4,2,2,2,3,10,6,0,7,10,0.4168940506850357
5,1,8,4,10,0,5,4,1,3,8,1,2,7,0.35202629467014646
7,3,6,2,4,7,7,8,8,2,6,0,3,2,0.4429706440345464
8,6,2,3,8,2,8,1,9,0,8,8,9,8,0.601537518609068
2,9,6,0,10,8,10,1,7,7,10,10,10,5,0.6853393782753707
3,3,1,6,1,10,1,8,5,4,2,8,2,6,0.38046078643533554
5,0,5,8,8,1,1,7,9,2,3,2,1,5,0.3547807926013541
5,9,9,7,1,7,6,5,3,8,5,1,8,8,0.616663695888243
8,10,10,9,8,7,3,4,7,10,6,4,8,3,0.8122036012176049
4,9,7,5,4,0,5,7,6,10,3,4,4,7,0.5463145136235128
7,5,3,2,1,2,8,3,0,3,0,2,5,5,0.2718990609269563
9,7,3,5,8,3,10,6,0,2,6,3,1,2,0.47930595198226184
3,1,8,7,2,10,0,0,0,9,9,10,9,0,0.44231896380987296
9,7,0,8,9,9,2,10,4,2,4,1,9,9,0.6713619524988498
3,6,3,6,10,7,6,4,4,1,1,3,9,9,0.4830246003687475
3,6,6,1,9,9,10,2,0,3,4,10,1,8,0.49802388084928806
7,7,0,3,4,8,3,2,4,0,9,3,0,9,0.40451073340439436
6,9,8,1,5,9,1,3,5,5,1,0,4,10,0.5068499190416521
6,8,4,3,0,0,0,1,0,7,4,1,9,1,0.2430467521844167
2,0,9,4,6,4,8,7,7,2,0,8,1,8,0.4100195769086852
1,7,1,9,9,1,6,7,10,2,7,7,7,10,0.5621510604428491
9,8,0,4,3,7,9,4,5,9,3,6,3,8,0.6247229082996553
9,6,4,4,0,6,3,10,5,7,4,7,10,2,0.611233747370668
9,6,10,6,1,1,7,6,6,2,7,6,8,1,0.580190906139661
5,0,0,10,4,3,7,3,9,9,2,6,9,3,0.4648801035196005
9,2,1,3,8,3,6,2,5,2,4,5,7,6,0.44108207635236224
5,9,8,9,4,8,6,1,7,8,7,6,3,8,0.7062327644913978
0,0,1,10,8,0,1,0,2,3,10,5,8,10,0.2705017882130141
2,10,6,9,3,0,4,2,0,4,3,6,5,7,0.390796994650158
2,2,0,1,1,8,0,5,6,4,0,9,8,6,0.28807908506058005
4,8,0,2,8,4,9,10,2,1,10,3,4,9,0.49454160458224533
10,2,4,8,6,10,3,4,4,0,4,7,0,7,0.5559508653571624
3,0,7,4,1,7,2,4,1,7,8,5,9,3,0.35424932210889165
6,6,6,5,7,8,10,4,5,0,9,0,7,4,0.53028683648286
2,8,10,1,1,7,10,4,8,8,10,5,9,5,0.6110637936910562
7,0,0,1,7,4,0,4,8,4,3,10,4,10,0.424916500870871
6,2,0,4,4,7,1,6,4,10,5,8,10,10,0.5427374914493824
1,3,8,7,5,8,6,1,10,6,10,5,0,9,0.5188049727154048
5,10,3,10,10,6,10,10,6,1,2,8,10,10,0.8014760027213793
1,3,2,0,7,5,7,4,9,9,10,9,1,0,0.3838338248097092
9,0,9,6,0,1,9,3,4,4,7,10,2,6,0.524040823042254
7,10,3,10,5,2,7,6,5,2,5,4,2,8,0.5888451515751102
10,1,0,3,8,10,5,9,3,9,2,10,6,3,0.6254729307093986
9,5,0,9,4,8,4,3,3,4,9,0,9,4,0.5262646602219198
2,1,10,3,10,5,9,2,4,6,4,5,0,4,0.39276453493745545
7,2,1,6,1,1,6,0,6,1,1,1,2,2,0.1941767690155205
1,8,10,2,0,0,6,5,10,2,1,4,10,9,0.42944265971527357
10,1,2,9,9,5,3,8,10,8,0,6,10,8,0.7206182728432363
8,7,4,1,2,1,3,6,9,10,9,8,0,8,0.5832487618148869
7,6,0,6,10,1,10,9,0,9,0,0,6,3,0.46831794948727795
10,7,5,1,0,3,10,3,10,2,7,6,1,1,0.505930050882745
9,1,10,2,8,8,0,9,2,2,8,1,6,1,0.4954455435497803
9,3,10,4,6,7,1,7,4,4,5,6,6,5,0.6008311325660497
1,0,4,1,10,5,7,2,6,1,4,5,10,0,0.27378470930654886
0,9,0,4,10,0,3,9,8,10,6,10,5,1,0.4810798918869818
10,10,7,3,8,3,10,5,9,3,6,3,10,4,0.7501146370452402
2,4,3,4,9,2,8,5,4,3,0,9,2,10,0.4047636027900091
4,5,9,1,6,8,4,7,5,1,8,3,7,9,0.5328620438552487
0,1,0,1,6,2,2,8,1,8,10,4,4,9,0.2529718885522138
6,9,1,8,6,4,2,8,7,7,9,5,0,0,0.5328451860029099
9,8,8,3,10,2,6,5,3,3,5,5,0,1,0.5391041785164691
9,1,7,6,0,10,1,7,3,1,8,8,3,5,0.5187214283446637
6,5,7,4,5,9,0,3,2,3,5,8,2,8,0.4913289195846447
7,1,6,3,0,7,10,4,8,1,8,9,0,9,0.5226556259174674
5,6,9,0,10,9,0,9,8,1,7,4,6,6,0.5968429633616584
4,7,7,5,3,9,2,8,9,6,3,5,0,3,0.5197438596673274
6,4,2,0,2,3,6,4,5,0,6,9,7,6,0.38901755575551494
10,4,8,2,10,10,1,0,3,0,3,8,0,9,0.5490611762444018
2,7,5,8,8,8,0,10,4,6,3,2,8,1,0.4858814631414857
5,1,1,1,1,9,0,6,1,9,6,1,0,5,0.24396561414296705
6,0,7,2,0,2,10,4,8,6,10,3,6,3,0.4183614474844537
6,4,7,9,9,6,9,10,2,1,5,4,3,8,0.6282775068456711
0,5,3,3,0,0,3,1,8,2,10,0,5,7,0.17437294003366313
3,3,2,5,6,8,9,2,5,5,6,10,10,9,0.5671318949101113
7,4,9,1,5,2,8,6,0,8,4,8,1,10,0.5454643951053052
7,1,9,5,6,10,1,4,0,1,1,5,4,0,0.37386810860266784
8,8,2,2,8,3,0,1,3,7,0,3,4,5,0.39368893900834
10,8,7,4,9,6,8,5,3,6,5,9,8,0,0.7279885444090626
7,2,1,9,0,2,6,2,10,10,1,5,0,3,0.3887641677861429
6,7,10,5,6,4,1,9,10,10,2,5,8,1,0.6544732352206718
3,2,3,10,8,1,2,1,7,10,1,4,1,3,0.3426172623042795
4,4,1,10,10,3,6,3,0,3,10,10,0,4,0.45016365668653463
9,3,8,4,10,3,4,7,5,4,1,8,7,3,0.5999869549946742
5,10,10,2,0,1,1,3,6,3,9,1,10,9,0.48982167287369827
7,5,7,2,0,10,6,8,0,3,8,1,8,7,0.5168932819321445
1,6,9,6,2,8,6,5,9,10,8,0,9,5,0.5691091521339278
1,2,9,7,0,2,5,1,6,2,0,5,2,2,0.2064883391164439
2,10,3,8,0,1,9,9,1,5,7,6,4,8,0.49053439248954844
2,7,6,2,9,7,2,8,9,2,8,4,4,10,0.5433874555169057
6,1,7,7,4,0,10,4,1,10,2,10,1,2,0.4446867366250845
7,3,10,7,1,8,0,2,6,4,1,4,10,1,0.4665634014914028
6,5,5,5,8,8,1,5,7,10,2,3,4,0,0.5028395724818379
3,4,5,7,1,2,9,0,10,4,1,2,10,0,0.33386223141960814
6,8,8,5,6,3,10,2,0,2,10,6,1,6,0.5294469300332202
1,6,10,8,5,9,1,4,1,10,10,8,7,9,0.632462882819535
5,6,0,3,7,9,5,4,3,6,4,6,0,8,0.45634361781863597
1,4,9,2,6,8,9,0,0,7,0,0,4,7,0.3083711112183869
0,9,4,6,5,1,9,6,8,3,8,7,3,4,0.46474327811695815
1,7,5,3,3,3,9,9,9,10,2,6,3,0,0.44877879479925664
1,7,4,5,8,4,5,2,8,2,7,4,7,2,0.39204547776275156
5,7,0,2,5,9,0,10,0,5,7,5,2,5,0.4193977008957982
6,7,6,2,6,1,0,9,10,1,6,1,0,10,0.4593312688811718
6,8,10,7,1,5,9,2,9,6,6,2,6,8,0.6555117255542814
4,2,7,3,5,0,3,10,9,2,9,4,1,4,0.3812034480474646
1,5,5,10,0,5,0,7,8,0,9,0,8,8,0.38597551061946395
0,1,0,8,1,6,0,4,7,4,7,7,10,10,0.358673164745882
7,4,8,4,0,10,6,2,0,8,9,2,0,5,0.45694397664422204
10,3,7,2,8,8,3,9,3,4,4,5,8,8,0.6662973794784216
3,2,4,3,4,0,4,2,9,7,4,9,8,4,0.38059546915511044
2,6,4,4,6,8,7,9,7,1,8,10,9,1,0.5606264650834397
3,4,3,6,2,9,5,8,9,2,2,7,9,3,0.4918275890649144
2,4,2,3,0,3,1,4,3,5,2,10,0,1,0.1803063573316481
2,9,3,3,7,0,0,10,2,1,4,9,1,10,0.39197578236311004
5,3,1,5,3,4,5,8,3,4,1,2,0,1,0.25078703923422213
8,1,3,1,6,0,5,3,3,1,8,3,8,4,0.33028247666963906
7,8,10,0,7,9,2,6,3,2,9,3,6,10,0.6403031549219691
10,2,6,5,6,7,9,8,4,6,9,6,5,4,0.6889934877395442
3,10,6,7,8,7,6,1,7,1,8,2,7,7,0.577097735556948
5,7,8,6,1,1,8,2,7,2,3,2,2,1,0.3521612065330707
4,2,9,0,4,5,4,0,3,5,4,5,1,7,0.31575673397037984
0,6,6,4,10,7,9,1,9,1,10,1,7,10,0.518442708900332
4,10,3,5,2,4,6,9,10,7,10,1,8,2,0.5748383220629252
2,10,5,8,9,1,9,10,7,8,5,9,2,0,0.6187865201679993
5,4,9,7,5,5,6,8,10,5,5,2,5,9,0.6239787870551482
1,0,3,7,4,1,5,2,3,2,0,7,3,0,0.12945044983619522
8,0,10,0,4,10,0,8,7,5,0,4,2,1,0.4269471029979629
9,9,5,5,4,5,5,5,9,4,1,5,7,3,0.6184836143608052
10,7,8,10,10,1,4,7,9,2,10,3,2,10,0.767175746340847
0,7,1,10,4,9,10,7,10,0,3,2,1,8,0.46029487312639444
1,7,10,8,1,3,0,1,4,7,5,6,6,8,0.4319548217561747
10,8,8,6,4,1,10,10,3,4,8,0,8,7,0.6920681879834581
9,5,9,9,8,7,2,4,7,3,8,3,5,3,0.6605389991067632
6,4,8,3,4,1,1,10,2,5,0,10,9,6,0.508565216890792
3,2,4,4,2,3,8,0,1,6,7,8,3,8,0.341462341221643
5,3,2,4,5,4,10,0,9,6,3,3,4,6,0.40602401685823447
5,8,8,1,10,3,2,0,9,5,2,5,10,1,0.49052167382299156
9,0,6,0,6,3,7,3,1,0,9,6,3,3,0.3710326907276378
5,1,2,3,6,5,6,9,5,5,6,9,9,9,0.5546572037024988
0,8,3,7,4,5,4,9,2,9,10,9,10,3,0.5513239182321685
7,7,2,7,10,5,0,4,6,2,9,2,1,6,0.4901768978827919
8,1,10,8,2,0,0,3,9,0,8,0,0,10,0.41335362124183167
3,0,7,6,10,4,10,2,10,2,7,8,7,6,0.551596248849112
1,2,3,2,6,10,10,2,2,1,3,5,5,5,0.2994763552916867
1,1,2,9,5,9,8,3,2,1,7,10,7,3,0.40280485616999806
9,3,9,8,3,1,3,2,5,8,1,0,9,6,0.5012239196088116
4,9,7,2,0,1,9,8,3,1,9,3,7,9,0.48494978029593006
5,9,7,7,1,8,9,3,5,1,1,0,7,4,0.4852189256426447
10,3,0,2,1,8,9,9,2,9,4,7,9,3,0.5835788226806036
0,3,10,0,4,10,6,8,9,8,4,3,5,2,0.4365231726973284
2,9,4,0,3,8,10,0,7,3,6,3,7,8,0.4480684263100707
9,4,7,2,6,2,6,3,9,4,0,9,3,7,0.5597876961897803
5,2,1,2,1,9,10,6,9,8,7,3,3,10,0.5142936484425079
0,8,6,10,2,6,5,9,6,7,4,9,10,1,0.5731471011346624
7,5,1,10,2,5,9,1,3,7,7,10,4,8,0.5966630962983852
1,9,5,0,10,9,1,1,5,7,6,8,6,8,0.5262233955251227
8,9,2,10,8,10,0,0,6,4,9,6,3,2,0.61685257366872
8,8,5,10,9,10,1,8,4,6,4,6,6,1,0.7132561394823266
9,10,9,10,8,6,9,0,9,5,6,8,3,5,0.8270333644563846
5,5,0,8,2,6,2,3,9,1,7,10,8,3,0.48493351346184527
2,6,5,1,5,9,6,0,3,5,0,9,5,7,0.3994453443118309
9,0,10,8,9,5,9,3,6,6,0,5,10,9,0.7034462400885088
6,1,10,8,9,5,1,3,7,10,1,1,7,8,0.5662171420131156
6,1,6,6,2,6,7,10,0,10,10,5,3,2,0.5122863441408748
1,10,7,1,10,5,0,6,6,3,4,4,0,2,0.3632632964384961
6,2,6,2,9,6,6,5,1,0,0,6,3,1,0.34312943228490245
6,6,5,5,2,2,5,8,3,9,2,4,3,6,0.4798541253581019
3,4,1,1,2,10,1,9,6,10,2,1,0,1,0.29457463578074405
8,8,8,10,0,3,10,8,10,0,10,7,1,8,0.7268118466424635
1,3,4,0,3,2,3,4,2,4,1,9,10,6,0.2540768780871892
7,10,9,5,10,4,5,4,3,3,7,6,8,6,0.6889769854098838
10,5,2,6,8,10,4,3,3,6,9,7,3,0,0.6105803470153852
6,2,2,5,4,6,7,1,4,9,6,2,8,7,0.4561133767830114
1,4,2,9,5,4,4,3,2,10,1,2,6,1,0.2797400213684366
6,4,7,1,2,2,7,6,9,7,6,4,3,3,0.4567259208068089
5,7,6,1,1,4,5,7,10,7,8,5,6,8,0.5732749534606754
6,3,7,0,4,10,8,2,10,0,5,8,5,2,0.5005721330290365
2,0,2,2,10,8,3,4,3,4,4,5,9,5,0.3474514938191455
6,8,3,0,4,0,9,0,8,0,2,8,10,0,0.37906393838471614
2,10,7,1,5,4,10,6,5,2,8,8,10,9,0.6147544441356122
6,2,5,6,8,2,1,8,3,8,4,8,3,10,0.5285118660841682
6,9,4,6,6,6,4,3,0,7,8,1,0,8,0.4924361220446274
7,0,3,8,0,7,10,0,5,2,7,8,0,9,0.4587575250563236
